price_sold,city_sold,state_sold,zip_code,bds,ba,sqft,broker_name,month_sold,year_sold
350000,Dunwoody,ga,30338,2,2.0,1455.0,"MLS ID #6923005, OFFERPAD BROKERAGE, LLC.",10,2021
661000,Dunwoody,ga,30338,4,3.0,2586.0,"MLS ID #6947738, ATLANTA COMMUNITIES",10,2021
424500,Dunwoody,ga,30360,4,3.0,2062.0,"MLS ID #6925857, KELLER WILLIAMS REALTY METRO ATL",10,2021
317544,Newnan,ga,30265,3,2.0,1659.0,,10,2021
425000,Newnan,ga,30263,4,4.0,5000.0,,10,2021
635000,Newnan,ga,30265,6,5.0,4207.0,"MLS ID #6929951, BERKSHIRE HATHAWAY HOMESERVICES GEORGIA PROPERTIES",10,2021
246000,Newnan,ga,30265,3,3.0,1746.0,,10,2021
210000,Newnan,ga,30263,3,2.0,1291.0,"MLS ID #6891646, PEACHTREE REALTY ADVISORS, LTD",10,2021
365000,Newnan,ga,30263,4,3.0,2332.0,"MLS ID #6927586, CENTURY 21 NOVUS REALTY",10,2021
322885,Newnan,ga,30265,4,3.0,2170.0,,10,2021
312411,Newnan,ga,30263,3,3.0,2134.0,,10,2021
254364,Newnan,ga,30265,2,2.0,1370.0,,10,2021
253900,Gainesville,ga,30507,3,2.0,1215.0,,10,2021
262250,Gainesville,ga,30501,3,2.0,2288.0,"MLS ID #6942611, COLDWELL BANKER REALTY",10,2021
1120000,Gainesville,ga,30507,4,5.0,7983.0,"MLS ID #6884612, BERKSHIRE HATHAWAY HOMESERVICES GEORGIA PROPERTIES",10,2021
320000,Gainesville,ga,30506,3,2.0,1712.0,"MLS ID #6942152, ANCHOR REAL ESTATE ADVISORS, LLC",10,2021
389000,Gainesville,ga,30506,0,0.0,,"MLS ID #6609607, THE NORTON AGENCY",10,2021
285000,Gainesville,ga,30504,4,3.0,,RE/MAX TOWNE SQUARE,10,2021
505000,Gainesville,ga,30506,6,4.0,4000.0,"MLS ID #6949783, KELLER WILLIAMS REALTY COMMUNITY PARTNERS",10,2021
520000,Gainesville,ga,30506,5,4.0,2770.0,"MLS ID #6950056, PURDY REAL ESTATE",10,2021
679000,Gainesville,ga,30501,4,4.0,3488.0,"MLS ID #6948149, KELLER WILLIAMS LANIER PARTNERS",10,2021
1080000,Milton,ga,30004,5,5.0,3206.0,"MLS ID #6936349, BERKSHIRE HATHAWAY HOMESERVICES GEORGIA PROPERTIES",10,2021
705924,Milton,ga,30009,4,4.0,2379.0,"MLS ID #6906880, TAYLOR MORRISON REALTY OF GEORGIA, INC.",10,2021
1310000,Milton,ga,30004,6,7.0,8587.0,"MLS ID #6938471, ATLANTA FINE HOMES SOTHEBY'S INTERNATIONAL",10,2021
600000,Milton,ga,30004,5,4.0,3199.0,"MLS ID #6948070, KELLER WILLIAMS REALTY ATLANTA PARTNERS",10,2021
345000,Milton,ga,30004,2,3.0,1278.0,"MLS ID #6946574, DORSEY ALSTON REALTORS",10,2021
1100000,Milton,ga,30004,6,6.0,5400.0,"MLS ID #6917405, BERKSHIRE HATHAWAY HOMESERVICES GEORGIA PROPERTIES",10,2021
2000000,Milton,ga,30004,8,6.0,9539.0,"MLS ID #6873836, KELLER WILLIAMS NORTH ATLANTA",10,2021
1230000,Milton,ga,30004,6,8.0,9920.0,"MLS ID #6940007, BERKSHIRE HATHAWAY HOMESERVICES GEORGIA PROPERTIES",10,2021
5100000,Milton,ga,30004,0,0.0,0.0,"MLS ID #6884110, KELLER WILLIAMS NORTH ATLANTA",10,2021
245100,Mableton,ga,30126,3,2.0,1400.0,,10,2021
371100,Mableton,ga,30126,4,4.0,2168.0,"MLS ID #6914664, OPENDOOR BROKERAGE, LLC",10,2021
418000,Mableton,ga,30126,4,4.0,3134.0,"MLS ID #6942330, BERKSHIRE HATHAWAY HOMESERVICES GEORGIA PROPERTIES",10,2021
210000,Mableton,ga,30126,3,3.0,1796.0,"MLS ID #6935073, BHGRE METRO BROKERS",10,2021
381500,Mableton,ga,30126,2,4.0,2172.0,"MLS ID #6948854, KELLER WILLIAMS REALTY ATLANTA PARTNERS",10,2021
194900,Mableton,ga,30126,3,2.0,1075.0,"MLS ID #6931928, MAXIMUM ONE GREATER ATLANTA REALTORS",10,2021
220000,Mableton,ga,30126,3,1.0,1663.0,"MLS ID #6928245, PALMERHOUSE PROPERTIES",10,2021
480000,Mableton,ga,30126,4,3.0,2600.0,"MLS ID #6949404, KELLER WILLIAMS REALTY CITYSIDE",10,2021
452084,Mableton,ga,30126,4,3.0,2600.0,,10,2021
120000,Rome,ga,30173,3,1.0,,"MLS ID #6940408, ELITE GROUP GEORGIA, LLC.",10,2021
321500,Rome,ga,30161,4,3.0,3215.0,,10,2021
1060000,Rome,ga,30165,3,3.0,2648.0,"MLS ID #6865554, HARRY NORMAN REALTORS",10,2021
310000,Rome,ga,30165,4,4.0,1755.0,"MLS ID #6946194, SIGN YOUR DEED REALTY",10,2021
192700,Rome,ga,30165,3,3.0,1606.0,"MLS ID #6942831, WJH, LLC.",10,2021
215000,Rome,ga,30165,3,2.0,1694.0,"MLS ID #6944597, ELITE GROUP GEORGIA, LLC.",10,2021
203000,Rome,ga,30165,4,3.0,,"MLS ID #6934056, ELITE GROUP GEORGIA, LLC.",10,2021
220000,Rome,ga,30165,3,2.0,,"MLS ID #6947962, HARDY REALTY AND DEVELOPMENT COMPANY",10,2021
277360,Rome,ga,30165,3,3.0,2404.0,"MLS ID #6895863, SDC REALTY, LLC.",10,2021
235000,Tucker,ga,30084,3,1.0,1128.0,"MLS ID #6943640, BHGRE METRO BROKERS",10,2021
435000,Tucker,ga,30084,4,3.0,2246.0,"MLS ID #6909119, OFFERPAD BROKERAGE, LLC.",10,2021
420000,Tucker,ga,30084,5,4.0,2763.0,"MLS ID #6868093, OPENDOOR BROKERAGE, LLC",10,2021
250000,Tucker,ga,30084,3,2.0,1658.0,"MLS ID #6917749, POINT HONORS AND ASSOCIATES, REALTORS",10,2021
410000,Tucker,ga,30087,4,3.0,2736.0,"MLS ID #6926911, PALMERHOUSE PROPERTIES",10,2021
315000,Tucker,ga,30084,3,2.0,1601.0,"MLS ID #6928160, OPENDOOR BROKERAGE, LLC",10,2021
325000,Tucker,ga,30084,3,2.0,1860.0,"MLS ID #6952834, THE NORTON AGENCY",10,2021
457000,Tucker,ga,30084,4,4.0,2695.0,"MLS ID #6947678, CRYE-LEIKE SOUTH",10,2021
549900,Tucker,ga,30084,4,4.0,2309.0,,10,2021
400000,Woodstock,ga,30188,4,3.0,2230.0,"MLS ID #6947668, KELLER WILLIAMS RLTY, FIRST ATLANTA",10,2021
367000,Woodstock,ga,30189,3,2.0,1535.0,"MLS ID #6929874, KELLER WILLIAMS REALTY PARTNERS",10,2021
430000,Woodstock,ga,30188,3,3.0,2678.0,"MLS ID #6950863, KELLER WILLIAMS REALTY PARTNERS",10,2021
358000,Woodstock,ga,30189,4,3.0,1929.0,"MLS ID #6948406, ZILLOW HOMES, INC.",10,2021
320000,Woodstock,ga,30188,3,2.0,1432.0,"MLS ID #6945613, VANDERHOFF REAL ESTATE, INC.",10,2021
437720,Woodstock,ga,30188,4,4.0,2038.0,"MLS ID #6902837, MERITAGE HOMES OF GEORGIA REALTY, LLC",10,2021
450000,Woodstock,ga,30188,4,4.0,2247.0,"MLS ID #6878881, MERITAGE HOMES OF GEORGIA REALTY, LLC",10,2021
315000,Woodstock,ga,30189,3,2.0,1842.0,"MLS ID #6948671, ORCHARD BROKERAGE LLC",10,2021
1080000,Woodstock,ga,30115,0,0.0,,"MLS ID #6928021, EXP REALTY, LLC.",10,2021
45000,Hinesville,ga,31313,2,1.0,863.0,"RAWLS REALTY, INC.",11,2021
249900,Hinesville,ga,31313,4,3.0,2612.0,"RAWLS REALTY, INC.",10,2021
122500,Hinesville,ga,31313,3,2.0,1104.0,"HOLTZMAN ELITE PROPERTIES,LLC",10,2021
179998,Hinesville,ga,31313,4,2.0,2375.0,REMAX ALL AMERICAN REALTY,10,2021
245000,Hinesville,ga,31313,4,3.0,2448.0,"EXP REALTY, LLC",10,2021
260000,Hinesville,ga,31313,4,3.0,2560.0,"EXP REALTY, LLC",10,2021
269995,Hinesville,ga,31313,4,3.0,2438.0,RTS REALTY,10,2021
370630,Hinesville,ga,31313,5,3.0,3799.0,RTS REALTY,10,2021
60000,Hinesville,ga,31313,2,2.0,985.0,"HOLTZMAN ELITE PROPERTIES,LLC",10,2021
301820,Douglasville,ga,30135,3,3.0,2028.0,"MLS ID #6875398, SIBLEY REALTY AND ASSOCIATES, LLC.",10,2021
365000,Douglasville,ga,30135,5,4.0,2580.0,"MLS ID #6947596, KELLER WILLIAMS REALTY PEACHTREE RD.",10,2021
254365,Douglasville,ga,30135,3,2.0,1862.0,,10,2021
355000,Douglasville,ga,30135,4,3.0,2516.0,"MLS ID #6949690, WILLIAMS & CO INTERNATIONAL REALTY, LLC",10,2021
300000,Douglasville,ga,30134,4,2.0,2484.0,"MLS ID #6934633, COMPASS",10,2021
328500,Douglasville,ga,30135,3,2.0,1569.0,,10,2021
340000,Douglasville,ga,30135,4,3.0,2244.0,"MLS ID #6946472, THE REALTY GROUP",10,2021
175000,Douglasville,ga,30135,0,0.0,0.0,"MLS ID #6950700, RE/MAX UNLIMITED",10,2021
296400,Douglasville,ga,30135,3,2.0,1843.0,,10,2021
265000,Evans,ga,30809,3,3.0,1980.0,MEYBOHM REAL ESTATE -EVANS,11,2021
379900,Evans,ga,30809,5,3.0,2842.0,MEYBOHM REAL ESTATE -EVANS,11,2021
500000,Evans,ga,30809,5,5.0,3845.0,"SOUTHEASTERN RESIDENTIAL, LLC",10,2021
479900,Evans,ga,30809,4,4.0,3100.0,"SOUTHEASTERN RESIDENTIAL, LLC",10,2021
306000,Evans,ga,30809,4,3.0,2200.0,MEYBOHM REAL ESTATE -EVANS,10,2021
284000,Evans,ga,30809,4,3.0,2261.0,ELAN REALTORS,10,2021
423390,Evans,ga,30809,3,4.0,2543.0,"SOUTHEASTERN RESIDENTIAL, LLC",10,2021
285000,Evans,ga,30809,4,2.0,2267.0,BLANCHARD & CALHOUN-EVANS,10,2021
475000,Evans,ga,30809,5,5.0,4524.0,MEYBOHM REAL ESTATE -EVANS,10,2021
210000,Martinez,ga,30907,3,2.0,1699.0,MEYBOHM REAL ESTATE -EVANS,11,2021
210000,Martinez,ga,30907,3,2.0,1335.0,"MARKET HOUSE REALTY, LLC",10,2021
250000,Martinez,ga,30907,3,3.0,1680.0,BLANCHARD & CALHOUN-EVANS,10,2021
385000,Martinez,ga,30907,5,4.0,3950.0,MEYBOHM REAL ESTATE - SUCCESS CENTER,10,2021
238400,Martinez,ga,30907,3,3.0,1614.0,MEYBOHM REAL ESTATE -EVANS,10,2021
155000,Martinez,ga,30907,3,2.0,1568.0,SUMMER HOUSE REALTY,10,2021
197000,Martinez,ga,30907,3,2.0,1634.0,VANDERMORGAN REALTY,10,2021
195000,Martinez,ga,30907,3,2.0,1764.0,BLANCHARD & CALHOUN-EVANS,10,2021
250000,Martinez,ga,30907,4,3.0,1824.0,,10,2021
197000,Dalton,ga,30720,3,2.0,1389.0,,11,2021
265000,Dalton,ga,30721,3,2.0,1584.0,,11,2021
149900,Dalton,ga,30720,2,1.0,1032.0,,10,2021
200000,Dalton,ga,30720,3,2.0,2428.0,,10,2021
177500,Dalton,ga,30721,3,1.0,1056.0,,10,2021
243000,Dalton,ga,30720,3,2.0,2022.0,,10,2021
232000,Dalton,ga,30721,3,2.0,1645.0,,10,2021
275000,Dalton,ga,30721,0,2.5,1660.0,,10,2021
133500,Dalton,ga,30721,2,1.0,920.0,"MLS ID #6945106, ASHER REALTY",10,2021
340000,Huntsville,al,35803,4,3.0,3084.0,,11,2021
424900,Huntsville,al,35803,4,3.0,2574.0,Hunter Olive,10,2021
166900,Huntsville,al,35805,3,2.0,1324.0,Bob Brooks,10,2021
125000,Huntsville,al,35811,4,2.0,1450.0,,10,2021
289000,Huntsville,al,35806,3,3.0,1943.0,Janel Kohlhoff,10,2021
109000,Huntsville,al,35810,3,2.0,1506.0,Cliff Glansen,10,2021
255888,Huntsville,al,35803,4,3.0,2281.0,Teri Kerby,10,2021
481700,Huntsville,al,35803,4,4.0,4086.0,Hunter Olive,10,2021
392386,Huntsville,al,35811,4,4.0,3235.0,Gail H Blankenship,10,2021
325000,Birmingham,al,35210,3,2.0,1680.0,REALTYSOUTH-OVER THE MTN,11,2021
191500,Birmingham,al,35215,4,2.0,2052.0,DREAMTREE REALTY,10,2021
342900,Birmingham,al,35203,0,0.0,1046.0,"INGRAM & ASSOCIATES, LLC",10,2021
38000,Birmingham,al,35205,2,1.0,754.0,REALTYSOUTH-OVER THE MTN,10,2021
395000,Birmingham,al,35213,3,3.0,1840.0,REALTYSOUTH-MB-CAHABA RD,10,2021
38000,Birmingham,al,35205,2,1.0,754.0,REALTYSOUTH-OVER THE MTN,10,2021
114000,Birmingham,al,35208,3,1.0,1360.0,A.G. CALLINS & ASSOCIATES,10,2021
86333,Birmingham,al,35206,3,2.0,1434.0,KELLER WILLIAMS REALTY VESTAVIA,10,2021
230000,Birmingham,al,35210,2,2.0,1219.0,ARC REALTY - HOMEWOOD,10,2021
220000,Montgomery,al,36117,3,2.0,1724.0,,11,2021
219900,Montgomery,al,36106,3,2.0,2002.0,,10,2021
100000,Montgomery,al,36116,0,0.0,2656.0,,10,2021
317000,Montgomery,al,36116,3,3.0,2350.0,,10,2021
93250,Montgomery,al,36109,0,1.0,2296.0,,10,2021
240000,Montgomery,al,36117,3,1.0,1811.0,,10,2021
175000,Montgomery,al,36109,3,3.0,2170.0,,10,2021
215000,Montgomery,al,36117,4,2.0,1762.0,,10,2021
336000,Montgomery,al,36117,4,2.5,2618.0,,10,2021
242500,Mobile,al,36695,3,2.0,1698.0,"BELLATOR REAL ESTATE & DEV. MOBILE, Jeremy Knight",11,2021
235000,Mobile,al,36693,3,2.0,1842.0,"ROBERTS BROTHERS TREC, Michael Subirats",10,2021
415000,Mobile,al,36693,3,3.0,3121.0,"BELLATOR REAL ESTATE & DEV. MOBILE, Mia Burmeister",10,2021
320000,Mobile,al,36695,4,2.5,3042.0,,10,2021
169000,Mobile,al,36608,3,2.0,1611.0,"BELLATOR REAL ESTATE & DEV. MOBILE, Jared Giddens",10,2021
155000,Mobile,al,36693,4,2.0,2776.0,"RE/MAX REALTY PROFESSIONALS EA, Phu Vuong",10,2021
80000,Mobile,al,36604,2,2.0,1014.0,,10,2021
269900,Mobile,al,36695,4,2.0,2039.0,"BELLATOR REAL ESTATE & DEV. MOBILE, Samuel Page",10,2021
119000,Mobile,al,36605,3,2.0,1700.0,"GULF COAST EXPERTS REALTY GRP, Dodson Real Estate Group",10,2021
183000,Tuscaloosa,al,35405,3,2.0,1376.0,HAMNER REAL ESTATE,10,2021
71730,Tuscaloosa,al,35404,3,1.0,828.0,KELLER WILLIAMS REALTY TUSCALOOSA,10,2021
182000,Tuscaloosa,al,35401,3,3.0,1250.0,KELLER WILLIAMS REALTY TUSCALOOSA,10,2021
199900,Tuscaloosa,al,35405,3,3.0,2035.0,KELLER WILLIAMS REALTY TUSCALOOSA,10,2021
339900,Tuscaloosa,al,35404,4,3.0,3859.0,RE/MAX PREMIERE GROUP,10,2021
120000,Tuscaloosa,al,35405,3,3.0,1355.0,RE101,10,2021
222000,Tuscaloosa,al,35405,3,2.0,1671.0,EXIT CAPSTONE REALTY,10,2021
228750,Tuscaloosa,al,35405,3,2.0,2005.0,WARRIOR REAL ESTATE,10,2021
174000,Tuscaloosa,al,35401,0,0.0,642.0,H. A. EDWARDS INC.,10,2021
435000,Hoover,al,35216,4,4.0,2568.0,OFFERPAD,11,2021
1100000,Hoover,al,35226,4,5.0,7020.0,ARC REALTY,11,2021
277500,Hoover,al,35242,3,3.0,1944.0,RE/MAX SOUTHERN HOMES,11,2021
285000,Hoover,al,35226,3,2.0,1764.0,KELLER WILLIAMS METRO SOUTH,11,2021
665111,Hoover,al,35244,4,3.0,3233.0,SB DEV CORP,10,2021
886093,Hoover,al,35244,4,5.0,3965.0,SB DEV CORP,10,2021
